idx,cd,fscore_t0.01
0,0.06193576008081436,0.007031249813735485
1,0.062412895262241364,0.0056966147385537624
2,0.038507089018821716,0.1139555424451828
3,0.049675095826387405,0.028510861098766327
4,0.047142527997493744,0.022773034870624542
5,0.05979762598872185,0.016074391081929207
6,0.03977666050195694,0.1094944030046463
7,0.06110386550426483,0.02549821324646473
8,0.043233856558799744,0.0369298979640007
9,0.05187094211578369,0.02906709536910057
10,0.0544717013835907,0.0384652279317379
11,0.05857042223215103,0.00791807472705841
12,0.05101562291383743,0.05307173356413841
13,0.06861332058906555,0.0078125
14,0.10111568123102188,0.005580357275903225
15,0.0732593685388565,0.006633254699409008
16,0.059233538806438446,0.0035264757461845875
17,0.050225529819726944,0.03342648595571518
18,0.08050554990768433,0.007632607128471136
19,0.0762665793299675,0.0023437500931322575
20,0.06610321253538132,0.0071824598126113415
21,0.0424804650247097,0.1262771040201187
22,0.22224201261997223,0.0
23,0.07233507186174393,0.0029296875
24,0.07027924060821533,0.0045572915114462376
25,0.07380183041095734,0.002170138992369175
26,0.031692519783973694,0.0826406255364418
27,0.06237807869911194,0.005859375
28,0.03710048645734787,0.08391688019037247
29,0.05822029709815979,0.023153064772486687
30,0.06310111284255981,0.0050223213620483875
31,0.05358729884028435,0.01968265511095524
32,0.06667226552963257,0.00848214328289032
33,0.07535277307033539,0.00920758955180645
34,0.07353655993938446,0.03404965624213219
35,0.0705396831035614,0.0032269021030515432
36,0.04446341097354889,0.10836324840784073
37,0.04725068807601929,0.01072048582136631
38,0.054145485162734985,0.012335526756942272
39,0.027497023344039917,0.09746607393026352
40,0.06916890293359756,0.002197265625
41,0.04710493981838226,0.018307290971279144
42,0.06063351780176163,0.020848473533988
43,0.06254930794239044,0.0024126837961375713
44,0.07211179286241531,0.0033482143189758062
45,0.047957852482795715,0.052653368562459946
46,0.04474090039730072,0.012151544913649559
47,0.04804505407810211,0.021033653989434242
48,0.03571806102991104,0.0496477410197258
49,0.06734347343444824,0.10097934305667877
50,0.07059097290039062,0.011375145055353642
51,0.05284915119409561,0.02909342385828495
52,0.10113563388586044,0.001953125
53,0.033000648021698,0.08440209180116653
54,0.06025917828083038,0.0086805559694767
55,0.05900116264820099,0.008761935867369175
56,0.0610433965921402,0.0163402296602726
57,0.0980459600687027,0.0007812500116415322
58,0.03319954127073288,0.09292445331811905
59,0.05637612193822861,0.0054931640625
60,0.09287334978580475,0.00532670458778739
61,0.042674336582422256,0.018013618886470795
62,0.0769779160618782,0.0031389507930725813
63,0.08929943293333054,0.014407169073820114
64,0.054063137620687485,0.028536498546600342
65,0.05749936401844025,0.006582754664123058
66,0.08677828311920166,0.004687500186264515
67,0.05741017684340477,0.047648318111896515
68,0.044657040387392044,0.024062499403953552
69,0.08042609691619873,0.002704326994717121
70,0.060910627245903015,0.009811046533286572
71,0.08131340891122818,0.0054931640625
72,0.03392481431365013,0.03725961595773697
73,0.054242316633462906,0.007267878390848637
74,0.04959416016936302,0.011503905989229679
75,0.05909223109483719,0.014300847426056862
76,0.0501907616853714,0.0047607421875
77,0.07786794751882553,0.006591796875
78,0.03672119602560997,0.06369398534297943
79,0.05400897562503815,0.013890760019421577
80,0.0405048131942749,0.05368098244071007
81,0.1683574914932251,0.0
82,0.05022178962826729,0.04503997042775154
83,0.05739642679691315,0.04076411575078964
84,0.05104515329003334,0.0086805559694767
85,0.04399667680263519,0.03890056908130646
86,0.10609285533428192,0.005859375
87,0.0747595876455307,0.00390625
88,0.04924088716506958,0.01700647920370102
89,0.04585275799036026,0.04027675837278366
90,0.06878861784934998,0.03943991661071777
91,0.05846704542636871,0.02001953125
92,0.053063757717609406,0.00335693359375
93,0.0807860866189003,0.005795686040073633
94,0.05495399236679077,0.009515224024653435
95,0.04746900498867035,0.013068181462585926
96,0.07258804142475128,0.0467478446662426
97,0.07467292249202728,0.0048828125
98,0.08317393809556961,0.005185883492231369
99,0.04599956423044205,0.012476427480578423
100,0.061091452836990356,0.009527439251542091
101,0.05109868198633194,0.01463364064693451
102,0.035838089883327484,0.06279101222753525
103,0.11660268157720566,0.005115327425301075
104,0.04532383754849434,0.016560299322009087
105,0.04388410225510597,0.0632483959197998
106,0.04826527461409569,0.007990056648850441
107,0.06170399487018585,0.012216605246067047
108,0.04692131280899048,0.018992887809872627
109,0.09400002658367157,0.0030381944961845875
110,0.054918184876441956,0.006148726679384708
111,0.055076051503419876,0.015345982275903225
112,0.10530707240104675,0.005115327425301075
113,0.05463852360844612,0.03236802667379379
114,0.041393619030714035,0.09138906002044678
115,0.05307681858539581,0.0065104165114462376
116,0.07705637812614441,0.00902660470455885
117,0.1662675142288208,0.004833984188735485
118,0.06384371221065521,0.09428267180919647
119,0.06618943065404892,0.009161931462585926
120,0.03974273055791855,0.0322476401925087
121,0.053950101137161255,0.014300847426056862
122,0.05733054131269455,0.026702880859375
123,0.07250609993934631,0.03274461627006531
124,0.04490849748253822,0.06272508203983307
125,0.0771968811750412,0.018085429444909096
126,0.03526177629828453,0.07732792943716049
127,0.06215880811214447,0.0029296875
128,0.04566685110330582,0.01773865520954132
129,0.06772752851247787,0.0025301845744252205
130,0.05151384323835373,0.007772640325129032
131,0.05688256770372391,0.04310590773820877
132,0.07012889534235,0.0236382894217968
133,0.17130570113658905,0.0035264757461845875
134,0.13267622888088226,0.0018446180038154125
135,0.04605914279818535,0.046366989612579346
136,0.059242986142635345,0.021681882441043854
137,0.056768596172332764,0.006707442458719015
138,0.06707692891359329,0.006801060400903225
139,0.03367350250482559,0.11668921262025833
140,0.07197674363851547,0.001953125
141,0.056834567338228226,0.00820312462747097
142,0.07524610310792923,0.005126953125
143,0.06396569311618805,0.020404411479830742
144,0.13915830850601196,0.0029296875
145,0.06097313016653061,0.012855643406510353
146,0.04659704118967056,0.039443597197532654
147,0.05566977337002754,0.026305602863430977
148,0.05872546136379242,0.03618421033024788
149,0.09063854813575745,0.0017361111240461469
150,0.055454060435295105,0.009014423005282879
151,0.04459095373749733,0.02278645895421505
152,0.041234321892261505,0.020268458873033524
153,0.047750405967235565,0.010305850766599178
154,0.033744893968105316,0.08740234375
155,0.029221506789326668,0.07709580659866333
156,0.06940151751041412,0.01335757877677679
157,0.04488799721002579,0.1206837072968483
158,0.07559102773666382,0.008173403330147266
159,0.035035718232393265,0.05611412972211838
160,0.044391583651304245,0.08513044565916061
161,0.051762405782938004,0.015613902360200882
162,0.03680840879678726,0.026740578934550285
163,0.04737618565559387,0.06347280740737915
164,0.05914078652858734,0.0008370535797439516
165,0.036008160561323166,0.14385603368282318
166,0.05001653730869293,0.0736837387084961
167,0.03831963986158371,0.07833278179168701
168,0.08735519647598267,0.004021139815449715
169,0.04149823635816574,0.03154253959655762
170,0.053337462246418,0.047016676515340805
171,0.06687730550765991,0.0036501025315374136
172,0.042743995785713196,0.0217013880610466
173,0.0759672075510025,0.00925164483487606
174,0.07188640534877777,0.007106050383299589
175,0.043476469814777374,0.07107461243867874
176,0.052792638540267944,0.0076904296875
177,0.05767172947525978,0.016592685133218765
178,0.12308961898088455,0.006310096010565758
179,0.13464310765266418,0.001953125
180,0.048942044377326965,0.0531005859375
181,0.02912887930870056,0.048903245478868484
182,0.05631779134273529,0.018430223688483238
183,0.08838233351707458,0.013275146484375
184,0.05118032544851303,0.01617887057363987
185,0.036985598504543304,0.02867617830634117
186,0.03514888137578964,0.1522943079471588
187,0.04039083421230316,0.033933792263269424
188,0.10392409563064575,0.0057466947473585606
189,0.06549672782421112,0.002704326994717121
190,0.059988074004650116,0.006277901586145163
191,0.0610758513212204,0.00797991082072258
192,0.05260026454925537,0.027488425374031067
193,0.06868761777877808,0.0087890625
194,0.09080681204795837,0.008973817341029644
195,0.10284898430109024,0.004261363763362169
196,0.05586306378245354,0.01984591968357563
197,0.035798534750938416,0.04010920226573944
198,0.05700960382819176,0.008175872266292572
199,0.04235139489173889,0.03041507676243782
200,0.05795453116297722,0.011871936731040478
201,0.035702574998140335,0.035195138305425644
202,0.06927572190761566,0.0006510416860692203
203,0.05635740980505943,0.013533882796764374
204,0.04786907136440277,0.010542436502873898
205,0.047207582741975784,0.016166068613529205
206,0.07364530861377716,0.0036458333488553762
207,0.04729803651571274,0.014856557361781597
208,0.06434174627065659,0.007990056648850441
209,0.04936790466308594,0.013850911520421505
210,0.03328268229961395,0.11434509605169296
211,0.06678417325019836,0.00634765625
212,0.10422717034816742,0.006653298158198595
213,0.09523190557956696,0.004101562313735485
214,0.12841463088989258,0.0019003378693014383
215,0.03412073105573654,0.062141187489032745
216,0.09515559673309326,0.0048421225510537624
217,0.14492176473140717,0.009898040443658829
218,0.06073317676782608,0.02383609674870968
219,0.048301566392183304,0.08376365900039673
220,0.09203843772411346,0.0050223213620483875
221,0.04870130866765976,0.0184461809694767
222,0.08814601600170135,0.0025634765625
223,0.05230945348739624,0.00925164483487606
224,0.06605184078216553,0.007031249813735485
225,0.04482854902744293,0.025353064760565758
226,0.0540643110871315,0.011174128390848637
227,0.059730272740125656,0.025426462292671204
228,0.046274758875370026,0.05699498951435089
229,0.06463398039340973,0.001953125
230,0.1334637999534607,0.01583614945411682
231,0.06373108923435211,0.0031250000465661287
232,0.06129348650574684,0.01220703125
233,0.042616166174411774,0.008185891434550285
234,0.04821811616420746,0.017551369965076447
