idx,cd,fscore_t0.01
0,0.06909814476966858,0.007207031361758709
1,0.07053554803133011,0.07390934228897095
2,0.05415020138025284,0.00954589806497097
3,0.039516910910606384,0.02524038404226303
4,0.0583186149597168,0.0058186850510537624
5,0.07119589298963547,0.01318359375
6,0.0731998085975647,0.009321733377873898
7,0.05429932475090027,0.026621777564287186
8,0.05971607565879822,0.016054095700383186
9,0.05854031443595886,0.035131681710481644
10,0.05930142104625702,0.005625000223517418
11,0.05678808316588402,0.04053691774606705
12,0.12112061679363251,0.003155048005282879
13,0.0788211077451706,0.00390625
14,0.07207578420639038,0.0029296875
15,0.07229220122098923,0.0058186850510537624
16,0.04713108390569687,0.015345982275903225
17,0.05986015871167183,0.009220566600561142
18,0.04225965589284897,0.07079741358757019
19,0.07171854376792908,0.004021139815449715
20,0.05596946179866791,0.02888655476272106
21,0.08699057251214981,0.0108506940305233
22,0.053221870213747025,0.0101609006524086
23,0.06200750172138214,0.017055457457900047
24,0.07204467058181763,0.005580357275903225
25,0.06846781075000763,0.004443359561264515
26,0.09273620694875717,0.0044531249441206455
27,0.05689438804984093,0.015414663590490818
28,0.07552564144134521,0.0038213315419852734
29,0.07432019710540771,0.002170138992369175
30,0.06215352565050125,0.0275338776409626
31,0.05173973739147186,0.03685068339109421
32,0.04776019975543022,0.018542004749178886
33,0.0312623493373394,0.21100296080112457
34,0.08706817030906677,0.009174548089504242
35,0.04736671224236488,0.0210129301995039
36,0.08082891255617142,0.007595486007630825
37,0.02837163209915161,0.1353081613779068
38,0.061166226863861084,0.015663549304008484
39,0.0775231271982193,0.00848214328289032
40,0.06846262514591217,0.08409499377012253
41,0.04107694327831268,0.026004675775766373
42,0.046211302280426025,0.005497685167938471
43,0.06098373979330063,0.02977905236184597
44,0.12342718243598938,0.0020507811568677425
45,0.04490618780255318,0.04117460176348686
46,0.03951650485396385,0.01691352017223835
47,0.05632425844669342,0.024062499403953552
48,0.05113765597343445,0.03797496482729912
49,0.03800228238105774,0.0604538694024086
50,0.06891848146915436,0.00434027798473835
51,0.04422114044427872,0.041476473212242126
52,0.10585298389196396,0.0043015251867473125
53,0.06553032994270325,0.006015624850988388
54,0.057025786489248276,0.0095813674852252
55,0.06743379682302475,0.006859756074845791
56,0.06479945778846741,0.013397752307355404
57,0.033869266510009766,0.09348992258310318
58,0.08264566212892532,0.03357817977666855
59,0.04843961447477341,0.032248590141534805
60,0.147543266415596,0.001953125
61,0.0678538829088211,0.01171875
62,0.06283976137638092,0.010857077315449715
63,0.10219987481832504,0.01212177611887455
64,0.07967253029346466,0.006462546065449715
65,0.04525231197476387,0.03619025647640228
66,0.04497856646776199,0.06570464372634888
67,0.029296116903424263,0.049715910106897354
68,0.03606922924518585,0.07300439476966858
69,0.0911579504609108,0.06332274526357651
70,0.0896853655576706,0.0076904296875
71,0.07939872145652771,0.0034022177569568157
72,0.06465284526348114,0.0016741071594879031
73,0.05342170596122742,0.00904605258256197
74,0.04982876405119896,0.03797968104481697
75,0.047782137989997864,0.01993815042078495
76,0.048759713768959045,0.09197870641946793
77,0.08013434708118439,0.005193537101149559
78,0.10546422004699707,0.0009533109841868281
79,0.08248217403888702,0.011493389494717121
80,0.05061526596546173,0.029514426365494728
