idx,cd,fscore_t0.01
193,0.06883864849805832,0.0074707032181322575
194,0.0994773656129837,0.00885719433426857
195,0.08929074555635452,0.007425242569297552
196,0.06036918982863426,0.008049242198467255
197,0.03348773717880249,0.04076087102293968
198,0.05618581175804138,0.015454593114554882
199,0.041127175092697144,0.034481097012758255
200,0.05651654303073883,0.027698863297700882
201,0.03508351743221283,0.0659705176949501
202,0.07071990519762039,0.004317434038966894
203,0.06327836960554123,0.008378906175494194
204,0.04363774508237839,0.012027137912809849
205,0.04671444743871689,0.021374760195612907
206,0.07285808026790619,0.001953125
207,0.04734877124428749,0.01785525679588318
208,0.0604034923017025,0.007560483645647764
209,0.04969029873609543,0.015166311524808407
210,0.02811369299888611,0.18407413363456726
211,0.07320552319288254,0.009515224024653435
212,0.14812055230140686,0.0
213,0.11632728576660156,0.005580357275903225
214,0.134319469332695,0.001893028849735856
215,0.038868799805641174,0.0559275783598423
216,0.10393938422203064,0.0037730822805315256
217,0.16213643550872803,0.0035156249068677425
218,0.06753314286470413,0.016247736290097237
219,0.05666116997599602,0.061796482652425766
220,0.10019349306821823,0.0026041667442768812
221,0.04825524240732193,0.030860790982842445
222,0.08809009194374084,0.005748401861637831
223,0.050786092877388,0.010596741922199726
224,0.057949841022491455,0.00966796837747097
225,0.04717139154672623,0.0183939877897501
226,0.05257117748260498,0.021148681640625
227,0.05910220742225647,0.02842548117041588
228,0.0484369695186615,0.048515625298023224
229,0.06112544611096382,0.007700892630964518
230,0.13582897186279297,0.015751825645565987
231,0.06493048369884491,0.0024902343284338713
232,0.055733922868967056,0.012260105460882187
233,0.04040375351905823,0.01556396484375
234,0.04906751215457916,0.012187499552965164
235,0.03828975558280945,0.019599780440330505
